time,ws100,ghi,dni,dhi,t2m
2020-01-30 23:00:00,12.290,0.000,0.000,0.000,9.200
2020-01-31 00:00:00,12.920,0.000,0.000,0.000,9.800
2020-01-31 01:00:00,13.380,0.000,0.000,0.000,10.400
2020-01-31 02:00:00,13.710,0.000,0.000,0.000,10.700
2020-01-31 03:00:00,13.410,0.000,0.000,0.000,10.800
2020-01-31 04:00:00,13.150,0.000,0.000,0.000,10.700
2020-01-31 05:00:00,12.060,0.000,0.000,0.000,10.500
2020-01-31 06:00:00,11.140,0.000,0.000,0.000,10.300
2020-01-31 07:00:00,10.530,0.000,0.000,0.000,10.000
2020-01-31 08:00:00,9.500,8.000,14.600,7.000,10.000
2020-01-31 09:00:00,8.840,50.000,66.600,39.000,10.100
2020-01-31 10:00:00,8.140,71.000,50.200,58.000,10.400
2020-01-31 11:00:00,8.410,50.000,0.000,50.000,10.700
2020-01-31 12:00:00,9.630,64.000,2.900,63.000,10.800
2020-01-31 13:00:00,10.830,72.000,30.900,62.000,11.100
2020-01-31 14:00:00,10.250,54.000,3.700,53.000,11.400
2020-01-31 15:00:00,9.930,56.000,33.700,50.000,11.500
2020-01-31 16:00:00,10.060,12.000,13.100,11.000,11.400
2020-01-31 17:00:00,10.600,0.000,0.000,0.000,11.400
2020-01-31 18:00:00,10.910,0.000,0.000,0.000,11.600
2020-01-31 19:00:00,10.910,0.000,0.000,0.000,11.800
2020-01-31 20:00:00,10.260,0.000,0.000,0.000,11.800
2020-01-31 21:00:00,10.030,0.000,0.000,0.000,11.800
2020-01-31 22:00:00,10.760,0.000,0.000,0.000,12.500
2020-01-31 23:00:00,11.260,0.000,0.000,0.000,12.600
2020-02-01 00:00:00,11.040,0.000,0.000,0.000,12.500
2020-02-01 01:00:00,10.710,0.000,0.000,0.000,12.400
2020-02-01 02:00:00,10.820,0.000,0.000,0.000,12.200
2020-02-01 03:00:00,10.660,0.000,0.000,0.000,12.000
2020-02-01 04:00:00,10.820,0.000,0.000,0.000,12.000
2020-02-01 05:00:00,10.900,0.000,0.000,0.000,12.000
2020-02-01 06:00:00,10.540,0.000,0.000,0.000,11.800
2020-02-01 07:00:00,10.220,0.000,0.000,0.000,11.400
2020-02-01 08:00:00,9.920,4.000,0.000,4.000,11.100
2020-02-01 09:00:00,9.330,11.000,0.000,11.000,11.100
2020-02-01 10:00:00,8.660,23.000,0.000,23.000,11.000
2020-02-01 11:00:00,9.120,30.000,0.000,30.000,11.100
2020-02-01 12:00:00,9.350,41.000,0.000,41.000,11.400
2020-02-01 13:00:00,9.860,44.000,0.000,44.000,11.700
2020-02-01 14:00:00,10.360,72.000,3.700,71.000,11.800
2020-02-01 15:00:00,10.190,32.000,0.000,32.000,11.200
2020-02-01 16:00:00,11.210,10.000,0.000,10.000,11.000
2020-02-01 17:00:00,12.000,0.000,0.000,0.000,10.500
2020-02-01 18:00:00,11.750,0.000,0.000,0.000,9.900
2020-02-01 19:00:00,11.310,0.000,0.000,0.000,9.200
2020-02-01 20:00:00,10.920,0.000,0.000,0.000,8.800
2020-02-01 21:00:00,11.400,0.000,0.000,0.000,8.200
2020-02-01 22:00:00,11.970,0.000,0.000,0.000,8.400
2020-02-01 23:00:00,11.870,0.000,0.000,0.000,8.300
2020-02-02 00:00:00,12.270,0.000,0.000,0.000,8.400
2020-02-02 01:00:00,12.470,0.000,0.000,0.000,8.600
2020-02-02 02:00:00,12.280,0.000,0.000,0.000,8.200
2020-02-02 03:00:00,12.450,0.000,0.000,0.000,8.100
2020-02-02 04:00:00,11.810,0.000,0.000,0.000,8.100
2020-02-02 05:00:00,11.180,0.000,0.000,0.000,8.100
2020-02-02 06:00:00,11.040,0.000,0.000,0.000,8.100
2020-02-02 07:00:00,10.440,0.000,0.000,0.000,8.000
2020-02-02 08:00:00,10.120,5.000,0.000,5.000,8.000
2020-02-02 09:00:00,9.640,27.000,0.000,27.000,7.900
2020-02-02 10:00:00,8.950,72.000,0.000,72.000,7.700
2020-02-02 11:00:00,7.410,47.000,0.000,47.000,7.300
2020-02-02 12:00:00,6.720,30.000,0.000,30.000,6.700
2020-02-02 13:00:00,4.750,63.000,24.000,55.000,6.400
2020-02-02 14:00:00,3.390,38.000,7.200,36.000,6.200
2020-02-02 15:00:00,3.260,24.000,10.700,22.000,6.000
2020-02-02 16:00:00,2.560,6.000,0.000,6.000,5.800
2020-02-02 17:00:00,2.280,0.000,0.000,0.000,6.000
2020-02-02 18:00:00,2.640,0.000,0.000,0.000,6.300
2020-02-02 19:00:00,3.620,0.000,0.000,0.000,6.300
2020-02-02 20:00:00,4.640,0.000,0.000,0.000,6.300
2020-02-02 21:00:00,5.560,0.000,0.000,0.000,6.800
2020-02-02 22:00:00,6.800,0.000,0.000,0.000,6.900
2020-02-02 23:00:00,8.120,0.000,0.000,0.000,7.400
2020-02-03 00:00:00,8.720,0.000,0.000,0.000,7.900
2020-02-03 01:00:00,8.100,0.000,0.000,0.000,8.100
2020-02-03 02:00:00,7.450,0.000,0.000,0.000,8.300
2020-02-03 03:00:00,8.290,0.000,0.000,0.000,8.300
2020-02-03 04:00:00,9.820,0.000,0.000,0.000,8.600
2020-02-03 05:00:00,9.810,0.000,0.000,0.000,8.600
2020-02-03 06:00:00,9.930,0.000,0.000,0.000,8.200
2020-02-03 07:00:00,9.490,0.000,0.000,0.000,8.000
2020-02-03 08:00:00,9.310,10.000,13.400,9.000,8.500
2020-02-03 09:00:00,9.340,55.000,107.100,36.000,8.700
2020-02-03 10:00:00,8.780,93.000,95.600,67.000,9.100
2020-02-03 11:00:00,8.790,99.000,75.200,74.000,9.300
2020-02-03 12:00:00,10.070,102.000,16.900,96.000,9.300
2020-02-03 13:00:00,10.860,125.000,76.900,99.000,9.500
2020-02-03 14:00:00,11.030,113.000,92.100,87.000,9.400
2020-02-03 15:00:00,10.510,71.000,57.300,60.000,9.000
2020-02-03 16:00:00,9.600,29.000,71.800,23.000,8.900
2020-02-03 17:00:00,9.500,0.000,0.000,0.000,8.700
2020-02-03 18:00:00,8.420,0.000,0.000,0.000,8.400
2020-02-03 19:00:00,8.080,0.000,0.000,0.000,8.200
2020-02-03 20:00:00,7.090,0.000,0.000,0.000,7.900
2020-02-03 21:00:00,6.650,0.000,0.000,0.000,7.500
2020-02-03 22:00:00,6.000,0.000,0.000,0.000,6.700
2020-02-03 23:00:00,5.500,0.000,0.000,0.000,6.000
2020-02-04 00:00:00,5.600,0.000,0.000,0.000,5.600
2020-02-04 01:00:00,5.840,0.000,0.000,0.000,5.300
2020-02-04 02:00:00,6.110,0.000,0.000,0.000,5.000
2020-02-04 03:00:00,7.400,0.000,0.000,0.000,4.700
2020-02-04 04:00:00,8.130,0.000,0.000,0.000,4.300
2020-02-04 05:00:00,8.730,0.000,0.000,0.000,4.100
2020-02-04 06:00:00,8.800,0.000,0.000,0.000,4.000
2020-02-04 07:00:00,8.800,0.000,0.000,0.000,3.700
2020-02-04 08:00:00,9.200,29.000,168.600,16.000,4.100
2020-02-04 09:00:00,9.400,102.000,269.700,53.000,4.400
2020-02-04 10:00:00,7.940,120.000,65.100,102.000,5.100
2020-02-04 11:00:00,8.500,139.000,65.200,117.000,5.100
2020-02-04 12:00:00,8.910,160.000,66.700,136.000,5.300
2020-02-04 13:00:00,9.360,202.000,195.500,135.000,5.600
2020-02-04 14:00:00,9.120,154.000,115.000,121.000,5.800
2020-02-04 15:00:00,9.420,101.000,167.800,68.000,5.700
2020-02-04 16:00:00,9.060,40.000,209.100,22.000,5.000
2020-02-04 17:00:00,9.260,0.000,0.000,0.000,4.600
2020-02-04 18:00:00,9.330,0.000,0.000,0.000,4.400
2020-02-04 19:00:00,10.300,0.000,0.000,0.000,4.500
2020-02-04 20:00:00,10.400,0.000,0.000,0.000,4.600
2020-02-04 21:00:00,9.970,0.000,0.000,0.000,5.100
2020-02-04 22:00:00,9.660,0.000,0.000,0.000,5.100
2020-02-04 23:00:00,9.300,0.000,0.000,0.000,4.600
2020-02-05 00:00:00,9.180,0.000,0.000,0.000,3.800
2020-02-05 01:00:00,8.670,0.000,0.000,0.000,3.000
2020-02-05 02:00:00,8.230,0.000,0.000,0.000,2.400
2020-02-05 03:00:00,7.740,0.000,0.000,0.000,1.600
2020-02-05 04:00:00,7.120,0.000,0.000,0.000,1.100
2020-02-05 05:00:00,6.130,0.000,0.000,0.000,0.600
2020-02-05 06:00:00,5.420,0.000,0.000,0.000,0.000
2020-02-05 07:00:00,4.980,0.000,0.000,0.000,-0.300
2020-02-05 08:00:00,4.680,37.000,226.800,19.000,-0.200
2020-02-05 09:00:00,3.980,135.000,419.200,57.000,0.800
2020-02-05 10:00:00,3.720,229.000,548.000,75.000,2.000
2020-02-05 11:00:00,3.410,294.000,590.800,92.000,3.200
2020-02-05 12:00:00,2.850,326.000,666.500,83.000,4.100
2020-02-05 13:00:00,3.220,324.000,710.800,77.000,4.900
2020-02-05 14:00:00,4.520,259.000,651.000,69.000,5.300
2020-02-05 15:00:00,4.770,161.000,536.200,53.000,5.200
2020-02-05 16:00:00,5.630,52.000,304.800,25.000,4.300
2020-02-05 17:00:00,6.440,0.000,0.000,0.000,2.900
2020-02-05 18:00:00,6.930,0.000,0.000,0.000,2.400
2020-02-05 19:00:00,7.160,0.000,0.000,0.000,2.400
2020-02-05 20:00:00,7.470,0.000,0.000,0.000,2.900
2020-02-05 21:00:00,7.710,0.000,0.000,0.000,3.200
2020-02-05 22:00:00,7.740,0.000,0.000,0.000,3.400
2020-02-05 23:00:00,7.500,0.000,0.000,0.000,3.200
2020-02-06 00:00:00,7.200,0.000,0.000,0.000,3.000
2020-02-06 01:00:00,6.960,0.000,0.000,0.000,2.800
2020-02-06 02:00:00,7.100,0.000,0.000,0.000,2.800
2020-02-06 03:00:00,7.230,0.000,0.000,0.000,2.500
2020-02-06 04:00:00,7.340,0.000,0.000,0.000,2.600
2020-02-06 05:00:00,7.620,0.000,0.000,0.000,2.800
2020-02-06 06:00:00,7.700,0.000,0.000,0.000,3.100
2020-02-06 07:00:00,7.410,0.000,0.000,0.000,3.600
2020-02-06 08:00:00,7.110,13.000,0.000,13.000,3.800
2020-02-06 09:00:00,6.900,56.000,36.700,49.000,4.000
