technology,component,year,value,unit,currency,currency_year,capacity,capacity_unit,scope,series,derived,context,source,url,note
battery-liion,power,2011,200.0,USD/kW,USD,2015,9.8522,GW,pack,schmidt2018:lithium-ion-ev-19,True,True,"Schmidt, Hawkes, Gambhir & Staffell, Nat. Energy 2017, dataset update 2018 (figshare 7012202)",https://doi.org/10.1038/nenergy.2017.110,"Lithium-ion (EV, 19±5%). derived from the energy series with a constant C-rate (0.25 kW per kWh); not independent data"
battery-liion,power,2012,160.5,USD/kW,USD,2015,22.6704,GW,pack,schmidt2018:lithium-ion-ev-19,True,True,"Schmidt, Hawkes, Gambhir & Staffell, Nat. Energy 2017, dataset update 2018 (figshare 7012202)",https://doi.org/10.1038/nenergy.2017.110,"Lithium-ion (EV, 19±5%). derived from the energy series with a constant C-rate (0.25 kW per kWh); not independent data"
battery-liion,power,2013,149.75,USD/kW,USD,2015,46.3672,GW,pack,schmidt2018:lithium-ion-ev-19,True,True,"Schmidt, Hawkes, Gambhir & Staffell, Nat. Energy 2017, dataset update 2018 (figshare 7012202)",https://doi.org/10.1038/nenergy.2017.110,"Lithium-ion (EV, 19±5%). derived from the energy series with a constant C-rate (0.25 kW per kWh); not independent data"
battery-liion,power,2014,135.0,USD/kW,USD,2015,85.7152,GW,pack,schmidt2018:lithium-ion-ev-19,True,True,"Schmidt, Hawkes, Gambhir & Staffell, Nat. Energy 2017, dataset update 2018 (figshare 7012202)",https://doi.org/10.1038/nenergy.2017.110,"Lithium-ion (EV, 19±5%). derived from the energy series with a constant C-rate (0.25 kW per kWh); not independent data"
battery-liion,power,2015,87.5,USD/kW,USD,2015,152.2844,GW,pack,schmidt2018:lithium-ion-ev-19,True,True,"Schmidt, Hawkes, Gambhir & Staffell, Nat. Energy 2017, dataset update 2018 (figshare 7012202)",https://doi.org/10.1038/nenergy.2017.110,"Lithium-ion (EV, 19±5%). derived from the energy series with a constant C-rate (0.25 kW per kWh); not independent data"
battery-liion,power,2016,67.39968859876258,USD/kW,USD,2015,246.44060000000002,GW,pack,schmidt2018:lithium-ion-ev-19,True,True,"Schmidt, Hawkes, Gambhir & Staffell, Nat. Energy 2017, dataset update 2018 (figshare 7012202)",https://doi.org/10.1038/nenergy.2017.110,"Lithium-ion (EV, 19±5%). derived from the energy series with a constant C-rate (0.25 kW per kWh); not independent data"
battery-liion,power,2017,50.52281370427963,USD/kW,USD,2015,397.45720000000006,GW,pack,schmidt2018:lithium-ion-ev-19,True,True,"Schmidt, Hawkes, Gambhir & Staffell, Nat. Energy 2017, dataset update 2018 (figshare 7012202)",https://doi.org/10.1038/nenergy.2017.110,"Lithium-ion (EV, 19±5%). derived from the energy series with a constant C-rate (0.25 kW per kWh); not independent data"
battery-liion,energy,2013,2703.3510190223224,USD/kWh,USD,2015,0.05129999999999999,GWh,system,schmidt2018:lithium-ion-residential-15,False,True,"Schmidt, Hawkes, Gambhir & Staffell, Nat. Energy 2017, dataset update 2018 (figshare 7012202)",https://doi.org/10.1038/nenergy.2017.110,"Lithium-ion (Residential, 15±4%). capacity: [7] Batteries for Stationary Energy Storage in Germany: Market Status & Outlook. (Germany Trade & Invest, 2016). : page 5; [8] D. Wedepohl, Detail BSW-Solar - Bundesverband Solarwirtschaft e.V., (2017). https://www.solarwirtschaft.de/presse/pressemeldungen/pressemeldungen-im-detail/news/ueber-50000-solarbatterien-in-betrieb.html (accessed May 29, 2017).; [38] Figgener, J., Haberschusz, D., Kairies, K.-P., Wessels, O., Tepe, B., Ebbert, M., … Sauer, D. U. (2017). Wissenschaftliches Mess-und Evaluierungsprogramm Solarstromspeicher 2.0. Retrieved from http://www.speichermonitoring.de/fileadmin/user_upload/Speichermonitoring_Jahresbericht_2017_ISEA_RWTH_Aachen.pdf. price: [9] Tepper, M. Solarstromspeicher-Preismonitor Deutschland 2016 [German]. (Bundesverband Solarwirtschaft e.V. und Intersolar Europe, 2016). : page 22; [39] Tepper, M. (2017). Solarstromspeicher-Preismonitor Deutschland 2017 [German]."
battery-liion,energy,2014,2401.268164683214,USD/kWh,USD,2015,0.15389999999999998,GWh,system,schmidt2018:lithium-ion-residential-15,False,True,"Schmidt, Hawkes, Gambhir & Staffell, Nat. Energy 2017, dataset update 2018 (figshare 7012202)",https://doi.org/10.1038/nenergy.2017.110,"Lithium-ion (Residential, 15±4%). capacity: [7] Batteries for Stationary Energy Storage in Germany: Market Status & Outlook. (Germany Trade & Invest, 2016). : page 5; [8] D. Wedepohl, Detail BSW-Solar - Bundesverband Solarwirtschaft e.V., (2017). https://www.solarwirtschaft.de/presse/pressemeldungen/pressemeldungen-im-detail/news/ueber-50000-solarbatterien-in-betrieb.html (accessed May 29, 2017).; [38] Figgener, J., Haberschusz, D., Kairies, K.-P., Wessels, O., Tepe, B., Ebbert, M., … Sauer, D. U. (2017). Wissenschaftliches Mess-und Evaluierungsprogramm Solarstromspeicher 2.0. Retrieved from http://www.speichermonitoring.de/fileadmin/user_upload/Speichermonitoring_Jahresbericht_2017_ISEA_RWTH_Aachen.pdf. price: [9] Tepper, M. Solarstromspeicher-Preismonitor Deutschland 2016 [German]. (Bundesverband Solarwirtschaft e.V. und Intersolar Europe, 2016). : page 22; [39] Tepper, M. (2017). Solarstromspeicher-Preismonitor Deutschland 2017 [German]."
battery-liion,energy,2015,1963.6599141743463,USD/kWh,USD,2015,0.3591,GWh,system,schmidt2018:lithium-ion-residential-15,False,True,"Schmidt, Hawkes, Gambhir & Staffell, Nat. Energy 2017, dataset update 2018 (figshare 7012202)",https://doi.org/10.1038/nenergy.2017.110,"Lithium-ion (Residential, 15±4%). capacity: [7] Batteries for Stationary Energy Storage in Germany: Market Status & Outlook. (Germany Trade & Invest, 2016). : page 5; [8] D. Wedepohl, Detail BSW-Solar - Bundesverband Solarwirtschaft e.V., (2017). https://www.solarwirtschaft.de/presse/pressemeldungen/pressemeldungen-im-detail/news/ueber-50000-solarbatterien-in-betrieb.html (accessed May 29, 2017).; [38] Figgener, J., Haberschusz, D., Kairies, K.-P., Wessels, O., Tepe, B., Ebbert, M., … Sauer, D. U. (2017). Wissenschaftliches Mess-und Evaluierungsprogramm Solarstromspeicher 2.0. Retrieved from http://www.speichermonitoring.de/fileadmin/user_upload/Speichermonitoring_Jahresbericht_2017_ISEA_RWTH_Aachen.pdf. price: [9] Tepper, M. Solarstromspeicher-Preismonitor Deutschland 2016 [German]. (Bundesverband Solarwirtschaft e.V. und Intersolar Europe, 2016). : page 22; [39] Tepper, M. (2017). Solarstromspeicher-Preismonitor Deutschland 2017 [German]."
battery-liion,energy,2016,1659.274329377196,USD/kWh,USD,2015,0.6284249999999999,GWh,system,schmidt2018:lithium-ion-residential-15,False,True,"Schmidt, Hawkes, Gambhir & Staffell, Nat. Energy 2017, dataset update 2018 (figshare 7012202)",https://doi.org/10.1038/nenergy.2017.110,"Lithium-ion (Residential, 15±4%). capacity: [7] Batteries for Stationary Energy Storage in Germany: Market Status & Outlook. (Germany Trade & Invest, 2016). : page 5; [8] D. Wedepohl, Detail BSW-Solar - Bundesverband Solarwirtschaft e.V., (2017). https://www.solarwirtschaft.de/presse/pressemeldungen/pressemeldungen-im-detail/news/ueber-50000-solarbatterien-in-betrieb.html (accessed May 29, 2017).; [38] Figgener, J., Haberschusz, D., Kairies, K.-P., Wessels, O., Tepe, B., Ebbert, M., … Sauer, D. U. (2017). Wissenschaftliches Mess-und Evaluierungsprogramm Solarstromspeicher 2.0. Retrieved from http://www.speichermonitoring.de/fileadmin/user_upload/Speichermonitoring_Jahresbericht_2017_ISEA_RWTH_Aachen.pdf. price: [9] Tepper, M. Solarstromspeicher-Preismonitor Deutschland 2016 [German]. (Bundesverband Solarwirtschaft e.V. und Intersolar Europe, 2016). : page 22; [39] Tepper, M. (2017). Solarstromspeicher-Preismonitor Deutschland 2017 [German]."
battery-liion,energy,2017,1294.0555999771684,USD/kWh,USD,2015,1.26,GWh,system,schmidt2018:lithium-ion-residential-15,False,True,"Schmidt, Hawkes, Gambhir & Staffell, Nat. Energy 2017, dataset update 2018 (figshare 7012202)",https://doi.org/10.1038/nenergy.2017.110,"Lithium-ion (Residential, 15±4%). capacity: [7] Batteries for Stationary Energy Storage in Germany: Market Status & Outlook. (Germany Trade & Invest, 2016). : page 5; [8] D. Wedepohl, Detail BSW-Solar - Bundesverband Solarwirtschaft e.V., (2017). https://www.solarwirtschaft.de/presse/pressemeldungen/pressemeldungen-im-detail/news/ueber-50000-solarbatterien-in-betrieb.html (accessed May 29, 2017).; [38] Figgener, J., Haberschusz, D., Kairies, K.-P., Wessels, O., Tepe, B., Ebbert, M., … Sauer, D. U. (2017). Wissenschaftliches Mess-und Evaluierungsprogramm Solarstromspeicher 2.0. Retrieved from http://www.speichermonitoring.de/fileadmin/user_upload/Speichermonitoring_Jahresbericht_2017_ISEA_RWTH_Aachen.pdf. price: [9] Tepper, M. Solarstromspeicher-Preismonitor Deutschland 2016 [German]. (Bundesverband Solarwirtschaft e.V. und Intersolar Europe, 2016). : page 22; [39] Tepper, M. (2017). Solarstromspeicher-Preismonitor Deutschland 2017 [German]."
battery-liion,power,2013,8110.053057066967,USD/kW,USD,2015,0.017099999999999997,GW,system,schmidt2018:lithium-ion-residential-15,True,True,"Schmidt, Hawkes, Gambhir & Staffell, Nat. Energy 2017, dataset update 2018 (figshare 7012202)",https://doi.org/10.1038/nenergy.2017.110,"Lithium-ion (Residential, 15±4%). derived from the energy series with a constant C-rate (3 kW per kWh); not independent data"
battery-liion,power,2014,7203.804494049642,USD/kW,USD,2015,0.05129999999999999,GW,system,schmidt2018:lithium-ion-residential-15,True,True,"Schmidt, Hawkes, Gambhir & Staffell, Nat. Energy 2017, dataset update 2018 (figshare 7012202)",https://doi.org/10.1038/nenergy.2017.110,"Lithium-ion (Residential, 15±4%). derived from the energy series with a constant C-rate (3 kW per kWh); not independent data"
battery-liion,power,2015,5890.979742523039,USD/kW,USD,2015,0.11969999999999999,GW,system,schmidt2018:lithium-ion-residential-15,True,True,"Schmidt, Hawkes, Gambhir & Staffell, Nat. Energy 2017, dataset update 2018 (figshare 7012202)",https://doi.org/10.1038/nenergy.2017.110,"Lithium-ion (Residential, 15±4%). derived from the energy series with a constant C-rate (3 kW per kWh); not independent data"
battery-liion,power,2016,4977.822988131588,USD/kW,USD,2015,0.20947499999999997,GW,system,schmidt2018:lithium-ion-residential-15,True,True,"Schmidt, Hawkes, Gambhir & Staffell, Nat. Energy 2017, dataset update 2018 (figshare 7012202)",https://doi.org/10.1038/nenergy.2017.110,"Lithium-ion (Residential, 15±4%). derived from the energy series with a constant C-rate (3 kW per kWh); not independent data"
battery-liion,power,2017,3882.1667999315055,USD/kW,USD,2015,0.42,GW,system,schmidt2018:lithium-ion-residential-15,True,True,"Schmidt, Hawkes, Gambhir & Staffell, Nat. Energy 2017, dataset update 2018 (figshare 7012202)",https://doi.org/10.1038/nenergy.2017.110,"Lithium-ion (Residential, 15±4%). derived from the energy series with a constant C-rate (3 kW per kWh); not independent data"
battery-liion,energy,2010,2119.56615,USD/kWh,USD,2015,0.04762871,GWh,system,schmidt2018:lithium-ion-utility-16,False,False,"Schmidt, Hawkes, Gambhir & Staffell, Nat. Energy 2017, dataset update 2018 (figshare 7012202)",https://doi.org/10.1038/nenergy.2017.110,"Lithium-ion (Utility, 16±5%). capacity: [1] Sandia National Laboratories. DOE Global Energy Storage Database. (2015). Available at: http://www.energystorageexchange.org/. (Accessed: 30th January 2016). price: [15] Hocking, M., Kan, J., Young, P., Terry, C. & Begleiter, D. F.I.T.T. for investors: Welcome to the Lithium-ion Age. (Deutsche Bank - Market Research, 2016). : page 5; [40] Frith, J. 2017 Storage system cost: More than just a battery. (Bloomberg New Energy Finance, 2017).; [41] 140 MWh German Energy Storage Project Coming From LG Chem | CleanTechnica. (2015). Available at: https://cleantechnica.com/2015/11/25/140-mwh-german-energy-storage-project-coming-lg-chem/. (Accessed: 18th July 2018)"
battery-liion,energy,2011,1831.3201514587504,USD/kWh,USD,2015,0.18804126999999998,GWh,system,schmidt2018:lithium-ion-utility-16,False,False,"Schmidt, Hawkes, Gambhir & Staffell, Nat. Energy 2017, dataset update 2018 (figshare 7012202)",https://doi.org/10.1038/nenergy.2017.110,"Lithium-ion (Utility, 16±5%). capacity: [1] Sandia National Laboratories. DOE Global Energy Storage Database. (2015). Available at: http://www.energystorageexchange.org/. (Accessed: 30th January 2016). price: [15] Hocking, M., Kan, J., Young, P., Terry, C. & Begleiter, D. F.I.T.T. for investors: Welcome to the Lithium-ion Age. (Deutsche Bank - Market Research, 2016). : page 5; [40] Frith, J. 2017 Storage system cost: More than just a battery. (Bloomberg New Energy Finance, 2017).; [41] 140 MWh German Energy Storage Project Coming From LG Chem | CleanTechnica. (2015). Available at: https://cleantechnica.com/2015/11/25/140-mwh-german-energy-storage-project-coming-lg-chem/. (Accessed: 18th July 2018)"
battery-liion,energy,2012,1677.538191591914,USD/kWh,USD,2015,0.29199153000000005,GWh,system,schmidt2018:lithium-ion-utility-16,False,False,"Schmidt, Hawkes, Gambhir & Staffell, Nat. Energy 2017, dataset update 2018 (figshare 7012202)",https://doi.org/10.1038/nenergy.2017.110,"Lithium-ion (Utility, 16±5%). capacity: [1] Sandia National Laboratories. DOE Global Energy Storage Database. (2015). Available at: http://www.energystorageexchange.org/. (Accessed: 30th January 2016). price: [15] Hocking, M., Kan, J., Young, P., Terry, C. & Begleiter, D. F.I.T.T. for investors: Welcome to the Lithium-ion Age. (Deutsche Bank - Market Research, 2016). : page 5; [40] Frith, J. 2017 Storage system cost: More than just a battery. (Bloomberg New Energy Finance, 2017).; [41] 140 MWh German Energy Storage Project Coming From LG Chem | CleanTechnica. (2015). Available at: https://cleantechnica.com/2015/11/25/140-mwh-german-energy-storage-project-coming-lg-chem/. (Accessed: 18th July 2018)"
battery-liion,energy,2013,1618.7279559465264,USD/kWh,USD,2015,0.39924692,GWh,system,schmidt2018:lithium-ion-utility-16,False,False,"Schmidt, Hawkes, Gambhir & Staffell, Nat. Energy 2017, dataset update 2018 (figshare 7012202)",https://doi.org/10.1038/nenergy.2017.110,"Lithium-ion (Utility, 16±5%). capacity: [1] Sandia National Laboratories. DOE Global Energy Storage Database. (2015). Available at: http://www.energystorageexchange.org/. (Accessed: 30th January 2016). price: [15] Hocking, M., Kan, J., Young, P., Terry, C. & Begleiter, D. F.I.T.T. for investors: Welcome to the Lithium-ion Age. (Deutsche Bank - Market Research, 2016). : page 5; [40] Frith, J. 2017 Storage system cost: More than just a battery. (Bloomberg New Energy Finance, 2017).; [41] 140 MWh German Energy Storage Project Coming From LG Chem | CleanTechnica. (2015). Available at: https://cleantechnica.com/2015/11/25/140-mwh-german-energy-storage-project-coming-lg-chem/. (Accessed: 18th July 2018)"
battery-liion,energy,2014,1473.7463296824353,USD/kWh,USD,2015,0.61696191,GWh,system,schmidt2018:lithium-ion-utility-16,False,False,"Schmidt, Hawkes, Gambhir & Staffell, Nat. Energy 2017, dataset update 2018 (figshare 7012202)",https://doi.org/10.1038/nenergy.2017.110,"Lithium-ion (Utility, 16±5%). capacity: [1] Sandia National Laboratories. DOE Global Energy Storage Database. (2015). Available at: http://www.energystorageexchange.org/. (Accessed: 30th January 2016). price: [15] Hocking, M., Kan, J., Young, P., Terry, C. & Begleiter, D. F.I.T.T. for investors: Welcome to the Lithium-ion Age. (Deutsche Bank - Market Research, 2016). : page 5; [40] Frith, J. 2017 Storage system cost: More than just a battery. (Bloomberg New Energy Finance, 2017).; [41] 140 MWh German Energy Storage Project Coming From LG Chem | CleanTechnica. (2015). Available at: https://cleantechnica.com/2015/11/25/140-mwh-german-energy-storage-project-coming-lg-chem/. (Accessed: 18th July 2018)"
battery-liion,energy,2015,1266.0,USD/kWh,USD,2015,0.9716488000000001,GWh,system,schmidt2018:lithium-ion-utility-16,False,False,"Schmidt, Hawkes, Gambhir & Staffell, Nat. Energy 2017, dataset update 2018 (figshare 7012202)",https://doi.org/10.1038/nenergy.2017.110,"Lithium-ion (Utility, 16±5%). capacity: [1] Sandia National Laboratories. DOE Global Energy Storage Database. (2015). Available at: http://www.energystorageexchange.org/. (Accessed: 30th January 2016). price: [15] Hocking, M., Kan, J., Young, P., Terry, C. & Begleiter, D. F.I.T.T. for investors: Welcome to the Lithium-ion Age. (Deutsche Bank - Market Research, 2016). : page 5; [40] Frith, J. 2017 Storage system cost: More than just a battery. (Bloomberg New Energy Finance, 2017).; [41] 140 MWh German Energy Storage Project Coming From LG Chem | CleanTechnica. (2015). Available at: https://cleantechnica.com/2015/11/25/140-mwh-german-energy-storage-project-coming-lg-chem/. (Accessed: 18th July 2018)"
battery-liion,energy,2016,942.1069619255009,USD/kWh,USD,2015,1.5968314200000002,GWh,system,schmidt2018:lithium-ion-utility-16,False,False,"Schmidt, Hawkes, Gambhir & Staffell, Nat. Energy 2017, dataset update 2018 (figshare 7012202)",https://doi.org/10.1038/nenergy.2017.110,"Lithium-ion (Utility, 16±5%). capacity: [1] Sandia National Laboratories. DOE Global Energy Storage Database. (2015). Available at: http://www.energystorageexchange.org/. (Accessed: 30th January 2016). price: [15] Hocking, M., Kan, J., Young, P., Terry, C. & Begleiter, D. F.I.T.T. for investors: Welcome to the Lithium-ion Age. (Deutsche Bank - Market Research, 2016). : page 5; [40] Frith, J. 2017 Storage system cost: More than just a battery. (Bloomberg New Energy Finance, 2017).; [41] 140 MWh German Energy Storage Project Coming From LG Chem | CleanTechnica. (2015). Available at: https://cleantechnica.com/2015/11/25/140-mwh-german-energy-storage-project-coming-lg-chem/. (Accessed: 18th July 2018)"
